日期,指数代码,指数中文全称,指数中文简称,指数英文全称,指数英文简称,开盘,最高,最低,收盘,涨跌,涨跌幅,成交量,成交金额,样本数量,滚动市盈率,date
2017-09-01,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1634.0,,,0.0,0.0,5.0,,2017-09-01
2017-09-04,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1636.03,,,0.0,0.0,5.0,,2017-09-04
2017-09-05,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1636.15,,,0.0,0.0,5.0,,2017-09-05
2017-09-06,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1636.6,,,0.0,0.0,5.0,,2017-09-06
2017-09-07,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1635.62,,,0.0,0.0,5.0,,2017-09-07
2017-09-08,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1637.42,,,0.0,0.0,5.0,,2017-09-08
2017-09-11,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1638.4,,,0.0,0.0,5.0,,2017-09-11
2017-09-12,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1637.99,,,0.0,0.0,5.0,,2017-09-12
2017-09-13,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1638.91,,,0.0,0.0,5.0,,2017-09-13
2017-09-14,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1638.4,,,0.0,0.0,5.0,,2017-09-14
2017-09-15,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1639.2,,,0.0,0.0,5.0,,2017-09-15
2017-09-18,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1639.06,,,0.0,0.0,5.0,,2017-09-18
2017-09-19,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1638.29,,,0.0,0.0,5.0,,2017-09-19
2017-09-20,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1639.17,,,0.0,0.0,5.0,,2017-09-20
2017-09-21,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1636.78,,,0.0,0.0,5.0,,2017-09-21
2017-09-22,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1636.65,,,0.0,0.0,5.0,,2017-09-22
2017-09-25,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1636.13,,,0.0,0.0,5.0,,2017-09-25
2017-09-26,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1639.01,,,0.0,0.0,5.0,,2017-09-26
2017-09-27,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1638.09,,,0.0,0.0,5.0,,2017-09-27
2017-09-28,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1636.85,,,0.0,0.0,5.0,,2017-09-28
2017-09-29,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1638.79,,,0.0,0.0,5.0,,2017-09-29
2017-10-09,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1640.99,,,0.0,0.0,5.0,,2017-10-09
2017-10-10,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1641.46,,,0.0,0.0,5.0,,2017-10-10
2017-10-11,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1641.02,,,0.0,0.0,5.0,,2017-10-11
2017-10-12,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1641.78,,,0.0,0.0,5.0,,2017-10-12
2017-10-13,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1642.51,,,0.0,0.0,5.0,,2017-10-13
2017-10-16,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1640.92,,,0.0,0.0,5.0,,2017-10-16
2017-10-17,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1638.72,,,0.0,0.0,5.0,,2017-10-17
2017-10-18,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1637.95,,,0.0,0.0,5.0,,2017-10-18
2017-10-19,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1637.07,,,0.0,0.0,5.0,,2017-10-19
2017-10-20,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1638.32,,,0.0,0.0,5.0,,2017-10-20
2017-10-23,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1638.74,,,0.0,0.0,5.0,,2017-10-23
2017-10-24,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1640.16,,,0.0,0.0,5.0,,2017-10-24
2017-10-25,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1639.41,,,0.0,0.0,5.0,,2017-10-25
2017-10-26,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1640.12,,,0.0,0.0,5.0,,2017-10-26
2017-10-27,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1638.6,,,0.0,0.0,5.0,,2017-10-27
2017-10-30,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1635.11,,,0.0,0.0,5.0,,2017-10-30
2017-10-31,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1634.94,,,0.0,0.0,5.0,,2017-10-31
2017-11-01,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1634.76,,,0.0,0.0,5.0,,2017-11-01
2017-11-02,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1634.38,,,0.0,0.0,5.0,,2017-11-02
2017-11-03,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1633.43,,,0.0,0.0,5.0,,2017-11-03
2017-11-06,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1634.91,,,0.0,0.0,5.0,,2017-11-06
2017-11-07,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1636.55,,,0.0,0.0,5.0,,2017-11-07
2017-11-08,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1635.94,,,0.0,0.0,5.0,,2017-11-08
2017-11-09,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1637.56,,,0.0,0.0,5.0,,2017-11-09
2017-11-10,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1639.02,,,0.0,0.0,5.0,,2017-11-10
2017-11-13,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1638.29,,,0.0,0.0,5.0,,2017-11-13
2017-11-14,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1634.73,,,0.0,0.0,5.0,,2017-11-14
2017-11-15,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1633.75,,,0.0,0.0,5.0,,2017-11-15
2017-11-16,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1634.13,,,0.0,0.0,5.0,,2017-11-16
2017-11-17,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1633.24,,,0.0,0.0,5.0,,2017-11-17
2017-11-20,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1635.34,,,0.0,0.0,5.0,,2017-11-20
2017-11-21,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1635.72,,,0.0,0.0,5.0,,2017-11-21
2017-11-22,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1634.91,,,0.0,0.0,5.0,,2017-11-22
2017-11-23,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1628.81,,,0.0,0.0,5.0,,2017-11-23
2017-11-24,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1629.09,,,0.0,0.0,5.0,,2017-11-24
2017-11-27,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1626.57,,,0.0,0.0,5.0,,2017-11-27
2017-11-28,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1627.55,,,0.0,0.0,5.0,,2017-11-28
2017-11-29,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1628.52,,,0.0,0.0,5.0,,2017-11-29
2017-11-30,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1625.69,,,0.0,0.0,5.0,,2017-11-30
2017-12-01,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1625.32,,,0.0,0.0,5.0,,2017-12-01
2017-12-04,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1626.15,,,0.0,0.0,5.0,,2017-12-04
2017-12-05,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1626.32,,,0.0,0.0,5.0,,2017-12-05
2017-12-06,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1625.61,,,0.0,0.0,5.0,,2017-12-06
2017-12-07,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1623.17,,,0.0,0.0,5.0,,2017-12-07
2017-12-08,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1623.36,,,0.0,0.0,5.0,,2017-12-08
2017-12-11,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1625.35,,,0.0,0.0,5.0,,2017-12-11
2017-12-12,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1622.88,,,0.0,0.0,5.0,,2017-12-12
2017-12-13,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1624.06,,,0.0,0.0,5.0,,2017-12-13
2017-12-14,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1625.75,,,0.0,0.0,5.0,,2017-12-14
2017-12-15,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1624.27,,,0.0,0.0,5.0,,2017-12-15
2017-12-18,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1624.99,,,0.0,0.0,5.0,,2017-12-18
2017-12-19,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1627.9,,,0.0,0.0,5.0,,2017-12-19
2017-12-20,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1626.62,,,0.0,0.0,5.0,,2017-12-20
2017-12-21,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1628.04,,,0.0,0.0,5.0,,2017-12-21
2017-12-22,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1628.69,,,0.0,0.0,5.0,,2017-12-22
2017-12-25,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1628.66,,,0.0,0.0,5.0,,2017-12-25
2017-12-26,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1627.74,,,0.0,0.0,5.0,,2017-12-26
2017-12-27,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1626.97,,,0.0,0.0,5.0,,2017-12-27
2017-12-28,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1627.97,,,0.0,0.0,5.0,,2017-12-28
2017-12-29,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1630.39,,,0.0,0.0,5.0,,2017-12-29
2018-01-02,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1634.49,,,0.0,0.0,5.0,,2018-01-02
2018-01-03,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1636.43,,,0.0,0.0,5.0,,2018-01-03
2018-01-04,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1635.33,,,0.0,0.0,5.0,,2018-01-04
2018-01-05,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1636.19,,,0.0,0.0,5.0,,2018-01-05
2018-01-08,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1637.7,,,0.0,0.0,5.0,,2018-01-08
2018-01-09,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1639.31,,,0.0,0.0,5.0,,2018-01-09
2018-01-10,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1639.39,,,0.0,0.0,5.0,,2018-01-10
2018-01-11,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1638.76,,,0.0,0.0,5.0,,2018-01-11
2018-01-12,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1641.69,,,0.0,0.0,5.0,,2018-01-12
2018-01-15,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1640.73,,,0.0,0.0,5.0,,2018-01-15
2018-01-16,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1642.04,,,0.0,0.0,5.0,,2018-01-16
2018-01-17,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1641.33,,,0.0,0.0,5.0,,2018-01-17
2018-01-18,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1640.41,,,0.0,0.0,5.0,,2018-01-18
2018-01-19,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1640.16,,,0.0,0.0,5.0,,2018-01-19
2018-01-22,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1643.16,,,0.0,0.0,5.0,,2018-01-22
2018-01-23,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1645.01,,,0.0,0.0,5.0,,2018-01-23
2018-01-24,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1647.13,,,0.0,0.0,5.0,,2018-01-24
2018-01-25,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1647.0,,,0.0,0.0,5.0,,2018-01-25
2018-01-26,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1646.66,,,0.0,0.0,5.0,,2018-01-26
2018-01-29,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1643.15,,,0.0,0.0,5.0,,2018-01-29
2018-01-30,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1640.26,,,0.0,0.0,5.0,,2018-01-30
2018-01-31,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1640.12,,,0.0,0.0,5.0,,2018-01-31
2018-02-01,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1636.95,,,0.0,0.0,5.0,,2018-02-01
2018-02-02,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1637.89,,,0.0,0.0,5.0,,2018-02-02
2018-02-05,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1636.33,,,0.0,0.0,5.0,,2018-02-05
2018-02-06,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1632.51,,,0.0,0.0,5.0,,2018-02-06
2018-02-07,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1628.02,,,0.0,0.0,5.0,,2018-02-07
2018-02-08,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1627.21,,,0.0,0.0,5.0,,2018-02-08
2018-02-09,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1621.98,,,0.0,0.0,5.0,,2018-02-09
2018-02-12,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1625.44,,,0.0,0.0,5.0,,2018-02-12
2018-02-13,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1628.69,,,0.0,0.0,5.0,,2018-02-13
2018-02-14,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1632.11,,,0.0,0.0,5.0,,2018-02-14
2018-02-22,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1634.18,,,0.0,0.0,5.0,,2018-02-22
2018-02-23,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1635.94,,,0.0,0.0,5.0,,2018-02-23
2018-02-26,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1640.67,,,0.0,0.0,5.0,,2018-02-26
2018-02-27,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1639.46,,,0.0,0.0,5.0,,2018-02-27
2018-02-28,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1638.41,,,0.0,0.0,5.0,,2018-02-28
2018-03-01,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1640.02,,,0.0,0.0,5.0,,2018-03-01
2018-03-02,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1640.07,,,0.0,0.0,5.0,,2018-03-02
2018-03-05,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1641.26,,,0.0,0.0,5.0,,2018-03-05
2018-03-06,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1643.57,,,0.0,0.0,5.0,,2018-03-06
2018-03-07,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1643.3,,,0.0,0.0,5.0,,2018-03-07
2018-03-08,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1645.33,,,0.0,0.0,5.0,,2018-03-08
2018-03-09,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1646.15,,,0.0,0.0,5.0,,2018-03-09
2018-03-12,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1648.04,,,0.0,0.0,5.0,,2018-03-12
2018-03-13,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1647.62,,,0.0,0.0,5.0,,2018-03-13
2018-03-14,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1646.86,,,0.0,0.0,5.0,,2018-03-14
2018-03-15,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1647.25,,,0.0,0.0,5.0,,2018-03-15
2018-03-16,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1645.57,,,0.0,0.0,5.0,,2018-03-16
2018-03-19,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1645.91,,,0.0,0.0,5.0,,2018-03-19
2018-03-20,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1647.24,,,0.0,0.0,5.0,,2018-03-20
2018-03-21,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1647.2,,,0.0,0.0,5.0,,2018-03-21
2018-03-22,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1648.99,,,0.0,0.0,5.0,,2018-03-22
2018-03-23,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1650.48,,,0.0,0.0,5.0,,2018-03-23
2018-03-26,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1650.87,,,0.0,0.0,5.0,,2018-03-26
2018-03-27,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1652.03,,,0.0,0.0,5.0,,2018-03-27
2018-03-28,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1650.21,,,0.0,0.0,5.0,,2018-03-28
2018-03-29,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1649.3,,,0.0,0.0,5.0,,2018-03-29
2018-03-30,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1650.38,,,0.0,0.0,5.0,,2018-03-30
2018-04-02,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1651.22,,,0.0,0.0,5.0,,2018-04-02
2018-04-03,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1652.45,,,0.0,0.0,5.0,,2018-04-03
2018-04-04,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1652.79,,,0.0,0.0,5.0,,2018-04-04
2018-04-09,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1654.78,,,0.0,0.0,5.0,,2018-04-09
2018-04-10,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1656.65,,,0.0,0.0,5.0,,2018-04-10
2018-04-11,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1657.92,,,0.0,0.0,5.0,,2018-04-11
2018-04-12,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1658.33,,,0.0,0.0,5.0,,2018-04-12
2018-04-13,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1657.92,,,0.0,0.0,5.0,,2018-04-13
2018-04-16,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1659.11,,,0.0,0.0,5.0,,2018-04-16
2018-04-17,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,1659.58,,,0.0,0.0,5.0,,2018-04-17
